Row,Lake_ID,Site Name,date set,datesample,datetimeset,datetimesample,Sample_ID,Fish_ID,Crew,Gear,gear_code,Effort,Effort_units,Fish_Num,Species,SpeciesFull,Length_mm,Weight_g,GonadWeight_g,Tag Apply,Tag Recapture,Clip_apply,Clip_recap,tag_clip_type,Sex,Mort.,Removed,Diet,Otolith,Gonad,Left_eye,Tissue,UseCPUE?,Fresh_frozen,Comments,MetaID,2nd Length,2nd weight,net_location
640,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_006,"NC, KR",FN,fykenet_survey,19,trap_hours,006,RKB,,162,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_west_shore
641,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_007,"NC, KR",FN,fykenet_survey,19,trap_hours,007,RKB,,148,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_west_shore
642,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_008,"NC, KR",FN,fykenet_survey,19,trap_hours,008,RKB,,156,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_west_shore
643,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_009,"NC, KR",FN,fykenet_survey,19,trap_hours,009,RKB,,165,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_west_shore
644,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_010,"NC, KR",FN,fykenet_survey,19,trap_hours,010,RKB,,195,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_west_shore
646,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_012,"NC, KR",FN,fykenet_survey,19,trap_hours,012,RKB,,170,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_west_shore
648,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_014,"NC, KR",FN,fykenet_survey,19,trap_hours,014,RKB,,184,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_west_shore
652,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_018,"NC, KR",FN,fykenet_survey,19,trap_hours,018,RKB,,146,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_west_shore
653,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_019,"NC, KR",FN,fykenet_survey,19,trap_hours,019,RKB,,173,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_west_shore
654,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_020,"NC, KR",FN,fykenet_survey,19,trap_hours,020,RKB,,165,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_west_shore
655,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_021,"NC, KR",FN,fykenet_survey,19,trap_hours,021,RKB,,168,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_west_shore
656,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_022,"NC, KR",FN,fykenet_survey,19,trap_hours,022,RKB,,166,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_west_shore
658,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_024,"NC, KR",FN,fykenet_survey,19,trap_hours,024,RKB,,160,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_west_shore
659,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_025,"NC, KR",FN,fykenet_survey,19,trap_hours,025,RKB,,140,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_west_shore
660,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_026,"NC, KR",FN,fykenet_survey,19,trap_hours,026,RKB,,165,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_west_shore
661,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_027,"NC, KR",FN,fykenet_survey,19,trap_hours,027,RKB,,95,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_west_shore
663,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_029,"NC, KR",FN,fykenet_survey,19,trap_hours,029,RKB,,,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_west_shore
664,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_030,"NC, KR",FN,fykenet_survey,19,trap_hours,030,RKB,,,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_west_shore
665,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_031,"NC, KR",FN,fykenet_survey,19,trap_hours,031,RKB,,,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_west_shore
666,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_032,"NC, KR",FN,fykenet_survey,19,trap_hours,032,RKB,,,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_west_shore
667,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_033,"NC, KR",FN,fykenet_survey,19,trap_hours,033,RKB,,,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_west_shore
668,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_034,"NC, KR",FN,fykenet_survey,19,trap_hours,034,RKB,,,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_west_shore
669,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_035,"NC, KR",FN,fykenet_survey,19,trap_hours,035,RKB,,,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_west_shore
670,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_036,"NC, KR",FN,fykenet_survey,19,trap_hours,036,RKB,,,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_west_shore
671,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_037,"NC, KR",FN,fykenet_survey,19,trap_hours,037,RKB,,,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_west_shore
672,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_038,"NC, KR",FN,fykenet_survey,19,trap_hours,038,RKB,,,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_west_shore
673,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_039,"NC, KR",FN,fykenet_survey,19,trap_hours,039,RKB,,,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_west_shore
674,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_040,"NC, KR",FN,fykenet_survey,19,trap_hours,040,RKB,,,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_west_shore
675,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_041,"NC, KR",FN,fykenet_survey,19,trap_hours,041,RKB,,,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_west_shore
676,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_042,"NC, KR",FN,fykenet_survey,19,trap_hours,042,RKB,,,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_west_shore
677,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_043,"NC, KR",FN,fykenet_survey,19,trap_hours,043,RKB,,,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_west_shore
678,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_044,"NC, KR",FN,fykenet_survey,19,trap_hours,044,RKB,,,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_west_shore
679,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_045,"NC, KR",FN,fykenet_survey,19,trap_hours,045,RKB,,,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_west_shore
680,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_046,"NC, KR",FN,fykenet_survey,19,trap_hours,046,RKB,,,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_west_shore
681,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_047,"NC, KR",FN,fykenet_survey,19,trap_hours,047,RKB,,,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_west_shore
682,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_048,"NC, KR",FN,fykenet_survey,19,trap_hours,048,RKB,,,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_west_shore
732,ER,FN4.ER,2013-05-20,2013-05-21,2013-05-20 16:45,2013-05-21 12:45,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509_002,"NC, KR",FN,fykenet_survey,20,trap_hours,002,RKB,,190,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_shore
733,ER,FN4.ER,2013-05-20,2013-05-21,2013-05-20 16:45,2013-05-21 12:45,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509_003,"NC, KR",FN,fykenet_survey,20,trap_hours,003,RKB,,188,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_shore
737,ER,FN4.ER,2013-05-20,2013-05-21,2013-05-20 16:45,2013-05-21 12:45,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509_007,"NC, KR",FN,fykenet_survey,20,trap_hours,007,RKB,,245,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_shore
738,ER,FN4.ER,2013-05-20,2013-05-21,2013-05-20 16:45,2013-05-21 12:45,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509_008,"NC, KR",FN,fykenet_survey,20,trap_hours,008,RKB,,174,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_shore
740,ER,FN4.ER,2013-05-20,2013-05-21,2013-05-20 16:45,2013-05-21 12:45,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509_010,"NC, KR",FN,fykenet_survey,20,trap_hours,010,RKB,,171,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_shore
741,ER,FN4.ER,2013-05-20,2013-05-21,2013-05-20 16:45,2013-05-21 12:45,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509_011,"NC, KR",FN,fykenet_survey,20,trap_hours,011,RKB,,183,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_shore
742,ER,FN4.ER,2013-05-20,2013-05-21,2013-05-20 16:45,2013-05-21 12:45,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509_012,"NC, KR",FN,fykenet_survey,20,trap_hours,012,RKB,,164,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_shore
744,ER,FN4.ER,2013-05-20,2013-05-21,2013-05-20 16:45,2013-05-21 12:45,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509_014,"NC, KR",FN,fykenet_survey,20,trap_hours,014,RKB,,156,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_shore
745,ER,FN4.ER,2013-05-20,2013-05-21,2013-05-20 16:45,2013-05-21 12:45,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509_015,"NC, KR",FN,fykenet_survey,20,trap_hours,015,RKB,,175,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_shore
748,ER,FN4.ER,2013-05-20,2013-05-21,2013-05-20 16:45,2013-05-21 12:45,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509_018,"NC, KR",FN,fykenet_survey,20,trap_hours,018,RKB,,162,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_shore
749,ER,FN4.ER,2013-05-20,2013-05-21,2013-05-20 16:45,2013-05-21 12:45,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509_019,"NC, KR",FN,fykenet_survey,20,trap_hours,019,RKB,,180,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_shore
750,ER,FN4.ER,2013-05-20,2013-05-21,2013-05-20 16:45,2013-05-21 12:45,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509_020,"NC, KR",FN,fykenet_survey,20,trap_hours,020,RKB,,170,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_shore
751,ER,FN4.ER,2013-05-20,2013-05-21,2013-05-20 16:45,2013-05-21 12:45,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509_021,"NC, KR",FN,fykenet_survey,20,trap_hours,021,RKB,,,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_shore
763,BM,FN1.BM,2013-05-22,2013-05-23,2013-05-22 15:00,2013-05-23 10:45,BM_FN1.BM_20130523_1045_FN_GonadSurvey.20130509,BM_FN1.BM_20130523_1045_FN_GonadSurvey.20130509_001,"NC, KR",FN,fykenet_survey,19.5,trap_hours,001,RKB,,77,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,
769,BI,FN4.BI,2013-05-23,2013-05-24,2013-05-23 09:15,2013-05-24 09:15,BI_FN4.BI_20130524_0915_FN_GonadSurvey.20130509,BI_FN4.BI_20130524_0915_FN_GonadSurvey.20130509_003,"NC, KR",FN,fykenet_survey,24,trap_hours,003,RKB,,186,,,,,,,,,,,,,,,,no,,,GonadSurvey.20130509,,,
771,BI,FN4.BI,2013-05-23,2013-05-24,2013-05-23 09:15,2013-05-24 09:15,BI_FN4.BI_20130524_0915_FN_GonadSurvey.20130509,BI_FN4.BI_20130524_0915_FN_GonadSurvey.20130509_005,"NC, KR",FN,fykenet_survey,24,trap_hours,005,RKB,,139,,,,,,,,,,,,,,,,no,,,GonadSurvey.20130509,,,
772,BI,FN4.BI,2013-05-23,2013-05-24,2013-05-23 09:15,2013-05-24 09:15,BI_FN4.BI_20130524_0915_FN_GonadSurvey.20130509,BI_FN4.BI_20130524_0915_FN_GonadSurvey.20130509_006,"NC, KR",FN,fykenet_survey,24,trap_hours,006,RKB,,155,,,,,,,,,,,,,,,,no,,,GonadSurvey.20130509,,,
775,BI,FN4.BI,2013-05-23,2013-05-24,2013-05-23 09:15,2013-05-24 09:15,BI_FN4.BI_20130524_0915_FN_GonadSurvey.20130509,BI_FN4.BI_20130524_0915_FN_GonadSurvey.20130509_009,"NC, KR",FN,fykenet_survey,24,trap_hours,009,RKB,,182,,,,,,,,,,,,,,,,no,,,GonadSurvey.20130509,,,
778,BI,FN4.BI,2013-05-23,2013-05-24,2013-05-23 09:15,2013-05-24 09:15,BI_FN4.BI_20130524_0915_FN_GonadSurvey.20130509,BI_FN4.BI_20130524_0915_FN_GonadSurvey.20130509_012,"NC, KR",FN,fykenet_survey,24,trap_hours,012,RKB,,146,,,,,,,,,,,,,,,,no,,,GonadSurvey.20130509,,,
781,BI,FN4.BI,2013-05-23,2013-05-24,2013-05-23 09:15,2013-05-24 09:15,BI_FN4.BI_20130524_0915_FN_GonadSurvey.20130509,BI_FN4.BI_20130524_0915_FN_GonadSurvey.20130509_015,"NC, KR",FN,fykenet_survey,24,trap_hours,015,RKB,,170,,,,,,,,,,,,,,,,no,,,GonadSurvey.20130509,,,
816,BI,FN2.BI,2013-05-23,2013-05-24,2013-05-23 09:30,2013-05-24 09:30,BI_FN2.BI_20130524_0930_FN_GonadSurvey.20130509,BI_FN2.BI_20130524_0930_FN_GonadSurvey.20130509_024,"NC, KR",FN,fykenet_survey,24,trap_hours,024,RKB,,180,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,
823,BI,FN2.BI,2013-05-23,2013-05-24,2013-05-23 09:30,2013-05-24 09:30,BI_FN2.BI_20130524_0930_FN_GonadSurvey.20130509,BI_FN2.BI_20130524_0930_FN_GonadSurvey.20130509_031,"NC, KR",FN,fykenet_survey,24,trap_hours,031,RKB,,171,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,
827,BI,FN2.BI,2013-05-23,2013-05-24,2013-05-23 09:30,2013-05-24 09:30,BI_FN2.BI_20130524_0930_FN_GonadSurvey.20130509,BI_FN2.BI_20130524_0930_FN_GonadSurvey.20130509_035,"NC, KR",FN,fykenet_survey,24,trap_hours,035,RKB,,120,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,
972,BR,FN4.BR,2013-05-24,2013-05-25,2013-05-24 16:30,2013-05-25 12:00,BR_FN4.BR_20130525_1200_FN_GonadSurvey.20130509,BR_FN4.BR_20130525_1200_FN_GonadSurvey.20130509_006,"NC, EG",FN,fykenet_survey,19.5,trap_hours,006,RKB,,182,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,
1033,TF,FN1.TF,2013-05-24,2013-05-25,2013-05-24 16:30,2013-05-25 12:00,TF_FN1.TF_20130525_1200_FN_GonadSurvey.20130509,TF_FN1.TF_20130525_1200_FN_GonadSurvey.20130509_008,"KR, Lisa",FN,fykenet_survey,19.5,trap_hours,008,RKB,,184,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,
1038,TF,FN1.TF,2013-05-24,2013-05-25,2013-05-24 16:30,2013-05-25 12:00,TF_FN1.TF_20130525_1200_FN_GonadSurvey.20130509,TF_FN1.TF_20130525_1200_FN_GonadSurvey.20130509_013,"KR, Lisa",FN,fykenet_survey,19.5,trap_hours,013,RKB,,210,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509
1048,TF,FN1.TF,2013-05-24,2013-05-25,2013-05-24 16:30,2013-05-25 12:00,TF_FN1.TF_20130525_1200_FN_GonadSurvey.20130509,TF_FN1.TF_20130525_1200_FN_GonadSurvey.20130509_023,"KR, Lisa",FN,fykenet_survey,19.5,trap_hours,023,RKB,,155,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509
1049,TF,FN1.TF,2013-05-24,2013-05-25,2013-05-24 16:30,2013-05-25 12:00,TF_FN1.TF_20130525_1200_FN_GonadSurvey.20130509,TF_FN1.TF_20130525_1200_FN_GonadSurvey.20130509_024,"KR, Lisa",FN,fykenet_survey,19.5,trap_hours,024,RKB,,205,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509
1051,TF,FN1.TF,2013-05-24,2013-05-25,2013-05-24 16:30,2013-05-25 12:00,TF_FN1.TF_20130525_1200_FN_GonadSurvey.20130509,TF_FN1.TF_20130525_1200_FN_GonadSurvey.20130509_026,"KR, Lisa",FN,fykenet_survey,19.5,trap_hours,026,RKB,,120,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509
1053,TF,FN1.TF,2013-05-24,2013-05-25,2013-05-24 16:30,2013-05-25 12:00,TF_FN1.TF_20130525_1200_FN_GonadSurvey.20130509,TF_FN1.TF_20130525_1200_FN_GonadSurvey.20130509_028,"KR, Lisa",FN,fykenet_survey,19.5,trap_hours,028,RKB,,211,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509
1054,TF,FN1.TF,2013-05-24,2013-05-25,2013-05-24 16:30,2013-05-25 12:00,TF_FN1.TF_20130525_1200_FN_GonadSurvey.20130509,TF_FN1.TF_20130525_1200_FN_GonadSurvey.20130509_029,"KR, Lisa",FN,fykenet_survey,19.5,trap_hours,029,RKB,,180,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509
1055,TF,FN1.TF,2013-05-24,2013-05-25,2013-05-24 16:30,2013-05-25 12:00,TF_FN1.TF_20130525_1200_FN_GonadSurvey.20130509,TF_FN1.TF_20130525_1200_FN_GonadSurvey.20130509_030,"KR, Lisa",FN,fykenet_survey,19.5,trap_hours,030,RKB,,200,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509
1060,TF,FN1.TF,2013-05-24,2013-05-25,2013-05-24 16:30,2013-05-25 12:00,TF_FN1.TF_20130525_1200_FN_GonadSurvey.20130509,TF_FN1.TF_20130525_1200_FN_GonadSurvey.20130509_035,"KR, Lisa",FN,fykenet_survey,19.5,trap_hours,035,RKB,,200,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509
1062,TF,FN1.TF,2013-05-24,2013-05-25,2013-05-24 16:30,2013-05-25 12:00,TF_FN1.TF_20130525_1200_FN_GonadSurvey.20130509,TF_FN1.TF_20130525_1200_FN_GonadSurvey.20130509_037,"KR, Lisa",FN,fykenet_survey,19.5,trap_hours,037,RKB,,130,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509
1064,TF,FN1.TF,2013-05-24,2013-05-25,2013-05-24 16:30,2013-05-25 12:00,TF_FN1.TF_20130525_1200_FN_GonadSurvey.20130509,TF_FN1.TF_20130525_1200_FN_GonadSurvey.20130509_039,"KR, Lisa",FN,fykenet_survey,19.5,trap_hours,039,RKB,,214,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509
1065,TF,FN1.TF,2013-05-24,2013-05-25,2013-05-24 16:30,2013-05-25 12:00,TF_FN1.TF_20130525_1200_FN_GonadSurvey.20130509,TF_FN1.TF_20130525_1200_FN_GonadSurvey.20130509_040,"KR, Lisa",FN,fykenet_survey,19.5,trap_hours,040,RKB,,180,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509
1072,TF,FN1.TF,2013-05-24,2013-05-25,2013-05-24 16:30,2013-05-25 12:00,TF_FN1.TF_20130525_1200_FN_GonadSurvey.20130509,TF_FN1.TF_20130525_1200_FN_GonadSurvey.20130509_047,"KR, Lisa",FN,fykenet_survey,19.5,trap_hours,047,RKB,,123,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509
